Member_number,Date,productId,items
2320,15-03-2014,44,3
4169,30-03-2014,75,3
4800,14-03-2014,38,2
3972,09-10-2014,38,1
4322,25-07-2014,28,1
3459,04-12-2014,83,2
2654,07-04-2014,28,3
3113,11-10-2014,38,2
1456,26-05-2014,74,3
3947,05-12-2014,151,3
2230,14-11-2014,41,2
4133,04-08-2014,56,2
1761,05-04-2014,71,3
2958,11-03-2014,38,3
4923,03-04-2014,94,3
4412,11-03-2014,22,3
3368,19-11-2014,56,2
1307,03-10-2014,24,1
4793,25-11-2014,17,1
1080,02-11-2014,25,3
4693,04-06-2014,50,1
4167,28-08-2014,39,1
3474,31-01-2014,12,1
3945,15-10-2014,70,1
3499,14-10-2014,59,1
1753,05-06-2014,60,1
2524,31-03-2014,5,3
1105,14-06-2014,4,3
2581,26-05-2014,17,3
3793,10-12-2014,109,2
1690,30-05-2014,20,1
3496,20-12-2014,70,1
4526,27-09-2014,35,2
4129,02-04-2014,115,1
1761,29-10-2014,163,3
3498,16-08-2014,27,3
2656,31-03-2014,70,2
4262,03-03-2014,69,3
3289,24-01-2014,4,2
1679,23-10-2014,5,3
2594,06-01-2014,128,1
4538,18-06-2014,27,3
4941,25-10-2014,83,2
4564,06-07-2014,71,1
4290,04-09-2014,58,2
2202,02-01-2014,27,1
2343,19-08-2014,138,1
2209,25-08-2014,114,3
1404,02-10-2014,119,3
3914,12-11-2014,5,1
4065,06-05-2014,50,3
4220,04-08-2014,76,3
1074,08-05-2014,73,2
2434,09-12-2014,39,3
2633,28-07-2014,119,1
1143,18-11-2014,73,3
3767,22-06-2014,121,1
2661,28-08-2014,5,1
2093,24-12-2014,74,2
2696,23-11-2014,136,1
2927,13-01-2014,5,1
4003,21-12-2014,71,2
3451,08-01-2014,38,1
1750,16-06-2014,71,2
1085,25-05-2014,18,1
2034,28-06-2014,71,3
4676,21-02-2014,70,2
4132,02-12-2014,81,2
2822,16-06-2014,71,1
3645,31-05-2014,14,2
1446,26-03-2014,46,1
2222,22-02-2014,85,2
4426,04-08-2014,73,2
1854,30-09-2014,44,3
4645,05-02-2014,73,1
2674,03-09-2014,38,3
1369,01-12-2014,35,2
4325,19-07-2014,14,1
4335,28-06-2014,12,3
2642,09-01-2014,119,2
1318,15-02-2014,123,3
1062,08-05-2014,83,2
4131,20-03-2014,114,2
3793,13-11-2014,12,1
2618,06-09-2014,38,1
4090,03-06-2014,15,1
1480,05-05-2014,71,2
4078,21-06-2014,38,3
2817,19-06-2014,17,1
1999,02-04-2014,20,1
2490,27-03-2014,71,1
1991,23-12-2014,50,1
4156,03-04-2014,96,2
1215,28-04-2014,116,3
1612,26-11-2014,36,2
3495,18-02-2014,12,2
3749,29-04-2014,25,2
1514,26-02-2014,17,1
2892,20-11-2014,38,3
4562,26-05-2014,84,2
2568,21-11-2014,59,2
2750,11-01-2014,115,2
4348,11-02-2014,80,1
4241,22-09-2014,47,1
2707,30-10-2014,70,2
4441,15-02-2014,11,1
1646,21-07-2014,71,3
4427,08-12-2014,38,1
3764,26-05-2014,35,2
4680,23-01-2014,56,3
2155,17-08-2014,138,1
4510,01-11-2014,2,2
3400,10-07-2014,17,3
3975,29-04-2014,38,3
3775,10-11-2014,44,3
4893,10-02-2014,76,1
1870,07-12-2014,20,3
1384,22-02-2014,38,1
4357,07-09-2014,2,2
2035,01-07-2014,159,1
1715,08-12-2014,70,1
4557,14-07-2014,114,2
4235,18-09-2014,38,1
4041,25-04-2014,101,1
3937,08-10-2014,64,2
4577,22-06-2014,114,3
1561,02-04-2014,83,2
4720,10-01-2014,14,3
1863,01-06-2014,142,1
3862,24-03-2014,97,2
1838,05-08-2014,25,3
4694,21-03-2014,44,1
3468,21-01-2014,11,1
4872,24-10-2014,71,1
4626,23-03-2014,25,3
2278,10-11-2014,38,3
4758,15-11-2014,12,3
3003,08-05-2014,2,1
4683,26-09-2014,31,3
1229,26-07-2014,123,2
2927,11-12-2014,156,3
3341,06-10-2014,20,3
2215,02-02-2014,45,1
1711,09-05-2014,44,2
3491,21-06-2014,39,2
3505,18-03-2014,135,2
4669,14-03-2014,2,3
2557,29-01-2014,17,1
4283,04-04-2014,65,3
4679,18-09-2014,74,1
2651,08-01-2014,136,2
4071,26-06-2014,71,3
2587,11-12-2014,12,1
4091,30-06-2014,135,3
3002,12-12-2014,96,1
2035,10-08-2014,83,2
2772,05-08-2014,36,3
3431,31-07-2014,101,2
2166,14-07-2014,101,3
4688,07-07-2014,12,3
1585,16-10-2014,12,1
1308,21-08-2014,56,1
4190,30-09-2014,69,1
3611,21-09-2014,154,2
3933,02-12-2014,59,2
3877,06-02-2014,38,3
4787,27-08-2014,12,1
2063,02-06-2014,111,2
1940,09-02-2014,18,3
2993,16-08-2014,100,2
2316,18-02-2014,71,3
2175,16-08-2014,137,1
4445,23-05-2014,158,3
3812,04-04-2014,134,3
4577,29-05-2014,36,1
3248,13-08-2014,4,1
4821,12-12-2014,5,3
2835,28-01-2014,69,2
1998,10-02-2014,138,1
3080,15-02-2014,18,3
3864,26-12-2014,119,1
1410,06-07-2014,132,1
4037,26-12-2014,58,2
1696,17-06-2014,60,1
3678,07-07-2014,46,3
2644,05-05-2014,28,3
1786,23-04-2014,15,1
2357,27-11-2014,12,1
4478,20-06-2014,131,2
4294,17-12-2014,16,2
1908,23-01-2014,116,2
4800,11-03-2014,119,3
4265,08-03-2014,17,2
4735,23-05-2014,76,3
1290,18-02-2014,159,2
3633,13-06-2014,38,3
4992,24-02-2014,70,1
1069,18-12-2014,72,3
1563,27-04-2014,119,1
4146,11-04-2014,22,3
4745,20-08-2014,128,3
2138,01-04-2014,142,1
3207,24-04-2014,18,3
2672,22-05-2014,38,3
1087,19-06-2014,53,2
2259,01-06-2014,41,1
2597,04-02-2014,12,1
2713,28-09-2014,119,2
3389,30-06-2014,14,2
4853,23-07-2014,14,1
4788,28-07-2014,2,1
2957,26-02-2014,12,1
4134,30-09-2014,2,2
3773,11-09-2014,95,2
4309,13-04-2014,115,3
4959,18-10-2014,5,2
1895,13-02-2014,122,3
1824,28-03-2014,14,3
4504,02-03-2014,142,2
4109,23-04-2014,70,2
3549,14-03-2014,18,2
1293,16-08-2014,25,2
2006,26-10-2014,6,1
2918,27-05-2014,5,2
4250,25-10-2014,71,3
1146,30-01-2014,45,3
1173,07-08-2014,15,1
4324,29-10-2014,16,1
3397,28-10-2014,74,2
4990,15-04-2014,60,1
2548,28-05-2014,115,2
4433,31-10-2014,17,2
2912,08-11-2014,44,1
3661,04-03-2014,24,1
3402,08-01-2014,44,3
4650,28-05-2014,24,1
4890,08-11-2014,12,1
1748,14-08-2014,5,1
4606,30-05-2014,119,3
3079,13-04-2014,123,2
3903,07-04-2014,78,3
4221,04-05-2014,77,1
1066,12-06-2014,73,1
4762,28-03-2014,5,1
4955,10-12-2014,41,2
1416,15-08-2014,60,3
4761,23-05-2014,95,3
3956,07-08-2014,70,2
4125,21-09-2014,24,3
3470,22-11-2014,158,2
1899,09-12-2014,51,2
2241,22-01-2014,11,3
2449,07-08-2014,44,3
3618,22-07-2014,20,2
1510,24-12-2014,69,3
2804,21-03-2014,12,2
3769,16-02-2014,62,3
4435,06-12-2014,80,3
1641,11-08-2014,50,3
1798,15-12-2014,24,3
4623,09-01-2014,44,3
2496,24-06-2014,38,1
4112,14-10-2014,74,1
1617,07-02-2014,116,3
2849,28-08-2014,17,3
2426,19-08-2014,17,3
1895,23-11-2014,128,2
2118,16-01-2014,16,1
4590,19-08-2014,65,2
1851,11-08-2014,34,1
1186,17-04-2014,38,1
2656,19-10-2014,6,3
3563,14-08-2014,44,3
3989,26-04-2014,164,2
1393,26-08-2014,24,2
1706,02-04-2014,18,3
2111,12-11-2014,71,3
3593,06-04-2014,14,1
4255,29-09-2014,18,1
4089,18-03-2014,51,3
3861,12-02-2014,74,1
1358,16-10-2014,74,2
3016,21-04-2014,74,1
4563,28-01-2014,95,3
1074,29-01-2014,39,1
4933,01-02-2014,59,3
4096,23-05-2014,46,1
2087,29-06-2014,2,2
2766,27-05-2014,138,2
2236,22-04-2014,71,3
1651,04-02-2014,96,3
2423,12-02-2014,131,3
2420,17-07-2014,38,1
4145,13-02-2014,65,1
2616,09-04-2014,38,1
4323,20-09-2014,39,2
1792,24-11-2014,75,3
2977,26-11-2014,41,1
4375,31-01-2014,11,2
2232,03-02-2014,17,3
2905,17-01-2014,115,2
1912,19-03-2014,6,3
4665,05-11-2014,71,1
3325,24-04-2014,64,2
2153,14-02-2014,38,2
1798,16-06-2014,125,2
3934,27-03-2014,5,3
4484,06-06-2014,74,3
2713,08-05-2014,146,2
1533,10-02-2014,124,3
1529,01-03-2014,167,2
1905,25-08-2014,100,1
3361,19-12-2014,16,2
2195,19-09-2014,4,2
3221,17-03-2014,12,3
3667,15-09-2014,65,3
2129,19-02-2014,73,3
1233,09-06-2014,74,1
2675,01-09-2014,64,1
2701,17-06-2014,5,1
1788,09-07-2014,119,3
2876,20-12-2014,2,2
4465,29-12-2014,66,2
4330,07-12-2014,123,2
2459,01-03-2014,45,3
1739,11-09-2014,24,3
2524,07-04-2014,14,1
2273,25-11-2014,2,3
4557,12-08-2014,117,2
2505,02-02-2014,12,1
3882,01-08-2014,59,1
3308,12-09-2014,38,3
2605,30-08-2014,146,1
4180,21-04-2014,83,1
3551,14-10-2014,22,3
4406,02-02-2014,4,1
4962,04-10-2014,54,2
4799,17-04-2014,121,3
1862,23-10-2014,38,2
2043,01-02-2014,115,2
4440,10-07-2014,74,2
3139,07-07-2014,6,2
4344,30-10-2014,152,1
1616,06-12-2014,2,1
3374,29-07-2014,17,3
1881,15-07-2014,74,3
4372,30-01-2014,24,2
4036,22-01-2014,104,2
2325,22-10-2014,5,3
1951,27-07-2014,114,3
1862,27-10-2014,69,3
1877,16-06-2014,74,3
3236,17-04-2014,20,2
2068,02-06-2014,18,3
1388,08-05-2014,5,1
4014,27-05-2014,18,2
1719,08-08-2014,20,1
4167,28-10-2014,24,3
3099,04-09-2014,115,1
1998,03-02-2014,75,3
3630,27-07-2014,60,1
1365,01-02-2014,75,2
2878,04-11-2014,74,1
3158,14-02-2014,70,2
3842,13-10-2014,6,1
2738,31-10-2014,66,1
4595,11-06-2014,83,2
1979,16-12-2014,80,2
3411,03-12-2014,2,3
4703,20-10-2014,38,2
1615,30-11-2014,83,2
1710,08-03-2014,53,3
2699,18-07-2014,11,2
1859,04-02-2014,22,2
1997,30-10-2014,71,1
4852,09-01-2014,17,3
4893,22-07-2014,49,3
4985,12-03-2014,71,1
4428,16-08-2014,4,3
1979,09-05-2014,83,1
2847,04-01-2014,122,2
3879,10-01-2014,45,3
4735,30-03-2014,17,2
2038,14-10-2014,116,3
2132,19-12-2014,74,2
3560,27-05-2014,98,3
1354,18-10-2014,38,3
4230,28-05-2014,24,2
4582,02-03-2014,53,1
4660,16-10-2014,38,3
2255,21-04-2014,51,1
4862,26-04-2014,2,1
1605,02-03-2014,38,1
1403,11-01-2014,85,1
1192,27-12-2014,20,1
1617,20-07-2014,35,1
2806,19-01-2014,74,3
2749,20-11-2014,24,1
4840,22-11-2014,74,3
1381,07-05-2014,24,3
1932,19-06-2014,12,3
4124,25-11-2014,103,2
1412,21-08-2014,165,1
1841,16-12-2014,128,2
1736,15-07-2014,11,1
1798,22-06-2014,2,2
1004,01-05-2014,77,3
1582,10-06-2014,71,2
3664,13-02-2014,24,3
2225,29-09-2014,5,2
3175,29-04-2014,5,1
1891,05-01-2014,96,1
4306,17-05-2014,83,2
1545,01-04-2014,20,2
1741,05-12-2014,53,1
3289,27-09-2014,14,2
2139,03-07-2014,100,2
4362,14-06-2014,74,1
4371,24-05-2014,75,3
4206,09-09-2014,73,1
3185,21-02-2014,44,1
2440,26-06-2014,156,2
3827,09-08-2014,28,1
1949,13-04-2014,104,1
3410,20-01-2014,71,2
3530,24-01-2014,114,2
4696,03-10-2014,73,3
2963,01-03-2014,62,1
2396,21-08-2014,35,3
1913,25-02-2014,104,3
4657,27-12-2014,50,3
2641,01-04-2014,20,3
2615,19-01-2014,75,1
4681,31-10-2014,71,1
1169,15-12-2014,154,1
4769,10-07-2014,38,3
2010,17-05-2014,71,2
1384,28-06-2014,115,1
2788,10-08-2014,5,3
4628,11-02-2014,108,3
3838,21-12-2014,98,3
2965,07-06-2014,44,3
1903,17-02-2014,121,3
4722,07-01-2014,96,3
4209,29-07-2014,63,1
1422,13-05-2014,12,2
2995,19-03-2014,53,1
1094,18-08-2014,44,1
3827,24-06-2014,25,3
3846,01-09-2014,99,1
3259,01-02-2014,38,2
4278,20-05-2014,56,2
2194,09-09-2014,71,3
2094,24-03-2014,17,2
3511,30-04-2014,38,3
1428,15-09-2014,71,2
4806,07-05-2014,61,2
3607,22-02-2014,76,1
4587,23-05-2014,72,2
3028,20-11-2014,114,3
1308,11-01-2014,114,2
2417,03-11-2014,89,2
2573,07-01-2014,108,1
4862,18-07-2014,18,3
1190,21-06-2014,17,3
3879,03-08-2014,18,3
3383,19-09-2014,82,1
1599,10-10-2014,60,2
4689,28-11-2014,38,3
1233,07-04-2014,64,2
1301,30-01-2014,74,2
1110,22-09-2014,62,2
3320,12-04-2014,41,1
2679,16-12-2014,31,2
3540,27-10-2014,80,1
4585,17-05-2014,18,1
3743,22-12-2014,62,1
1961,13-01-2014,35,3
1897,01-05-2014,60,1
4606,07-11-2014,12,3
3660,14-10-2014,35,1
2922,06-06-2014,28,1
3800,25-11-2014,69,1
3762,28-11-2014,83,1
4317,27-03-2014,43,2
3325,11-04-2014,59,2
1731,26-08-2014,4,1
1327,08-03-2014,24,2
4387,23-12-2014,74,3
1740,11-07-2014,25,2
1006,11-07-2014,71,2
4993,25-05-2014,5,2
1888,02-08-2014,18,1
3762,31-10-2014,72,3
2243,01-10-2014,18,1
2738,16-01-2014,20,3
3869,12-08-2014,137,1
2924,26-05-2014,44,2
4613,04-10-2014,5,3
3421,18-10-2014,38,2
4764,28-08-2014,92,3
4800,27-10-2014,38,3
1288,20-08-2014,144,1
2194,06-06-2014,75,1
2072,12-08-2014,14,2
2950,03-02-2014,71,2
1681,06-07-2014,5,3
3957,20-07-2014,72,3
1004,13-10-2014,13,1
4048,12-04-2014,12,1
2309,17-04-2014,69,1
3238,06-02-2014,83,1
3613,20-10-2014,24,1
1716,11-08-2014,119,3
3669,25-06-2014,138,3
4806,13-09-2014,65,2
1434,13-11-2014,25,3
3977,01-02-2014,73,1
4086,14-01-2014,136,3
3357,22-06-2014,62,3
2159,08-10-2014,71,3
2984,25-09-2014,58,2
1351,15-01-2014,5,2
1359,29-05-2014,38,3
3636,10-08-2014,5,3
3783,11-04-2014,134,1
2807,02-06-2014,44,2
3960,15-02-2014,5,1
4233,23-06-2014,22,1
3683,05-10-2014,45,3
4838,07-09-2014,20,3
2779,21-01-2014,79,3
4297,02-03-2014,71,1
1258,09-08-2014,75,1
2755,25-11-2014,38,1
2340,17-01-2014,38,3
1690,09-05-2014,17,3
2592,08-09-2014,45,3
2952,12-01-2014,35,1
3246,25-12-2014,2,1
1900,15-03-2014,71,2
3414,22-05-2014,60,3
1153,10-08-2014,50,1
1751,04-09-2014,34,2
2499,01-11-2014,58,1
2355,19-02-2014,58,1
3660,21-09-2014,27,3
2760,20-06-2014,92,2
1028,24-04-2014,66,1
4657,03-04-2014,17,2
1569,09-03-2014,83,2
3737,06-07-2014,83,3
3462,01-10-2014,51,2
2921,18-11-2014,4,3
1111,03-03-2014,38,3
1261,06-10-2014,99,3
1572,31-03-2014,159,2
1811,02-06-2014,51,1
3287,12-11-2014,14,3
1020,19-07-2014,44,1
2374,16-09-2014,14,2
2252,10-03-2014,73,1
3289,21-03-2014,83,1
1312,12-11-2014,99,3
1045,12-01-2014,11,3
1275,18-01-2014,71,3
4241,02-10-2014,17,2
1116,22-06-2014,99,1
1356,17-08-2014,104,2
2354,06-01-2014,122,2
4045,30-07-2014,115,2
3189,16-04-2014,2,2
3515,31-05-2014,99,3
1169,25-01-2014,4,1
2299,04-08-2014,154,3
3539,07-11-2014,91,3
2389,06-06-2014,75,2
1487,02-11-2014,85,3
4698,20-01-2014,53,1
3335,05-09-2014,98,2
1065,14-01-2014,119,3
4763,27-02-2014,24,2
2879,27-06-2014,39,1
1451,28-08-2014,132,2
1947,07-01-2014,53,3
4364,13-04-2014,35,3
4477,14-10-2014,100,1
1150,06-09-2014,64,1
2873,23-05-2014,75,2
3040,11-10-2014,104,3
4862,08-06-2014,74,1
2795,27-06-2014,38,1
2254,30-01-2014,123,3
2066,29-12-2014,59,1
3180,09-11-2014,2,1
1205,12-08-2014,164,3
4040,14-11-2014,5,1
4760,16-10-2014,2,3
2357,05-06-2014,74,3
1507,24-05-2014,75,2
1870,10-06-2014,53,3
3900,05-08-2014,18,1
3627,06-07-2014,2,2
2098,02-08-2014,12,2
2242,27-04-2014,5,1
3444,07-01-2014,20,2
2437,24-06-2014,149,1
2267,10-06-2014,125,2
3930,31-05-2014,20,1
1964,18-03-2014,69,3
4362,14-01-2014,69,3
2339,20-05-2014,76,2
1663,24-02-2014,37,2
2384,14-01-2014,12,3
3013,19-04-2014,86,1
3765,01-04-2014,70,2
1446,07-05-2014,24,3
2135,15-02-2014,59,2
4872,01-06-2014,69,3
4817,14-05-2014,18,3
2571,07-07-2014,76,3
4338,07-07-2014,115,1
2760,01-04-2014,5,2
4564,11-10-2014,20,1
1862,21-05-2014,63,1
4155,10-09-2014,152,3
2965,04-01-2014,80,1
4854,12-01-2014,65,2
3349,18-01-2014,45,2
3416,05-04-2014,159,3
1466,23-08-2014,2,3
1032,23-09-2014,24,2
4489,24-05-2014,4,2
3862,14-03-2014,41,3
1181,13-07-2014,2,1
4772,08-06-2014,5,2
3612,31-05-2014,4,3
3266,07-10-2014,38,3
4969,07-01-2014,16,2
1035,15-08-2014,83,3
2917,22-04-2014,41,2
2861,25-10-2014,2,3
3247,09-08-2014,4,3
3913,06-05-2014,5,1
3877,20-06-2014,108,3
1129,14-11-2014,71,2
2605,02-06-2014,18,2
2308,10-09-2014,50,1
1412,20-06-2014,124,2
3743,06-01-2014,68,3
2937,06-10-2014,20,1
1932,06-07-2014,4,2
3857,03-04-2014,75,3
3810,21-07-2014,18,1
1241,14-08-2014,38,3
1607,12-10-2014,62,2
3854,26-06-2014,38,2
4509,30-07-2014,14,2
2654,08-08-2014,2,2
2511,04-10-2014,151,1
4337,27-04-2014,71,2
2993,08-07-2014,100,1
3138,28-12-2014,22,1
3518,08-02-2014,2,3
1057,06-01-2014,76,2
2125,02-04-2014,38,3
4137,23-07-2014,108,3
4761,24-11-2014,70,3
1162,28-03-2014,137,3
1761,26-02-2014,95,3
3507,20-07-2014,53,2
3104,06-02-2014,38,3
2070,27-04-2014,154,1
4266,19-02-2014,50,1
4187,04-05-2014,83,2
3297,29-05-2014,36,1
2618,05-01-2014,53,3
3895,02-06-2014,18,1
4657,21-09-2014,73,3
2042,17-04-2014,60,2
1342,03-04-2014,17,1
2784,26-05-2014,69,1
4110,25-01-2014,96,1
2908,27-04-2014,34,2
3489,26-08-2014,119,2
1335,03-01-2014,69,1
2718,07-02-2014,47,2
1153,28-03-2014,25,3
4165,03-04-2014,38,2
3769,31-01-2014,69,1
1733,27-02-2014,83,3
2290,23-12-2014,14,1
2669,24-03-2014,104,1
1852,04-03-2014,25,1
4515,06-03-2014,17,2
4875,15-04-2014,28,1
3437,31-10-2014,24,3
1494,16-05-2014,128,3
4505,30-12-2014,69,3
2440,10-11-2014,119,1
2603,28-06-2014,38,3
4629,23-11-2014,12,3
3382,01-04-2014,50,3
4509,06-06-2014,137,3
1510,13-10-2014,132,2
2470,12-12-2014,49,1
4487,08-04-2014,59,1
4574,22-11-2014,5,3
4005,13-05-2014,44,1
1379,11-06-2014,138,3
3830,12-10-2014,44,3
4812,09-06-2014,78,3
3956,01-01-2014,115,1
4234,01-10-2014,24,2
3180,30-07-2014,66,1
3300,31-07-2014,38,1
4287,20-07-2014,38,2
1628,10-02-2014,38,1
2033,05-04-2014,25,2
2517,17-04-2014,95,3
2430,28-01-2014,24,2
3108,25-03-2014,50,3
4574,18-04-2014,24,2
2851,05-05-2014,32,3
4719,12-02-2014,18,1
1128,27-03-2014,75,2
1571,17-11-2014,136,1
1810,30-04-2014,17,3
2453,01-10-2014,35,2
3616,05-11-2014,45,2
2530,06-08-2014,71,2
4617,24-11-2014,20,1
2176,14-05-2014,17,3
4183,19-06-2014,33,1
2951,30-12-2014,38,2
2587,30-10-2014,44,3
4540,23-08-2014,12,3
3024,22-12-2014,72,1
2348,23-07-2014,14,1
4559,01-09-2014,75,2
3213,02-07-2014,59,2
3972,14-08-2014,65,2
4935,16-02-2014,44,2
4198,10-11-2014,101,3
1139,02-02-2014,25,2
4959,10-10-2014,24,2
1550,03-09-2014,53,2
3536,04-04-2014,122,1
4697,03-11-2014,71,1
3164,24-03-2014,5,1
4640,03-11-2014,17,2
2986,05-11-2014,17,3
1878,22-08-2014,122,2
1037,24-02-2014,5,1
3863,10-03-2014,114,1
1534,05-11-2014,24,2
1109,22-11-2014,24,3
2381,07-05-2014,62,3
3787,25-09-2014,74,3
4628,02-07-2014,45,1
3157,08-10-2014,71,1
2535,29-12-2014,121,3
1006,05-07-2014,5,2
3897,04-11-2014,25,3
2804,19-09-2014,25,2
3804,21-09-2014,71,1
3060,18-08-2014,32,1
3158,06-05-2014,75,1
1477,21-11-2014,4,3
4211,16-09-2014,70,3
4046,26-11-2014,73,1
4836,28-05-2014,80,1
3773,17-03-2014,123,1
1774,26-11-2014,80,3
2158,23-06-2014,20,3
2154,31-05-2014,50,1
1991,13-05-2014,119,3
3502,09-09-2014,80,3
3465,19-02-2014,114,3
1235,25-06-2014,144,3
2978,27-08-2014,61,1
1809,02-01-2014,115,1
3359,25-07-2014,100,3
4877,27-08-2014,80,1
3956,20-05-2014,41,1
3716,13-05-2014,101,1
2408,10-11-2014,104,2
3549,10-06-2014,80,1
1863,24-11-2014,44,1
4956,04-03-2014,70,3
2771,25-06-2014,92,3
2507,15-05-2014,25,2
2193,26-11-2014,65,2
1504,29-12-2014,14,1
1393,25-06-2014,34,1
3852,31-08-2014,5,3
1911,10-03-2014,44,1
1627,11-08-2014,12,1
3387,09-05-2014,95,1
1931,08-12-2014,24,1
4316,28-02-2014,5,1
3872,04-04-2014,18,1
1492,02-05-2014,18,1
2898,23-07-2014,17,1
3832,12-01-2014,15,3
3887,24-09-2014,17,2
1823,16-04-2014,85,1
1418,02-12-2014,11,3
3931,09-10-2014,99,1
2059,15-03-2014,18,1
1004,04-02-2014,1,2
1507,04-04-2014,51,3
3185,04-03-2014,119,1
3369,18-07-2014,114,2
3407,01-09-2014,50,2
1610,23-12-2014,60,1
2291,26-03-2014,13,1
4868,04-04-2014,70,3
1051,17-09-2014,75,3
1785,23-02-2014,85,1
4097,03-10-2014,27,1
1207,09-12-2014,103,2
4002,13-01-2014,69,3
4266,02-09-2014,81,1
2873,28-01-2014,5,1
4220,05-05-2014,128,3
1218,28-05-2014,45,1
4956,05-07-2014,17,2
2688,23-01-2014,131,2
1082,13-05-2014,4,1
3844,13-11-2014,88,3
4314,05-10-2014,2,2
4404,13-03-2014,158,3
4388,18-02-2014,16,3
2547,09-03-2014,53,3
2157,02-06-2014,136,2
1118,07-11-2014,25,2
3941,10-11-2014,79,1
1799,16-12-2014,24,3
2869,02-08-2014,20,2
3161,09-10-2014,111,2
3008,15-04-2014,27,1
1619,20-07-2014,119,2
1970,05-06-2014,83,2
2860,11-01-2014,17,2
3456,24-12-2014,96,1
4394,18-07-2014,18,1
1027,14-05-2014,2,3
3466,31-05-2014,2,2
2810,08-02-2014,80,1
1023,30-12-2014,15,1
3045,29-01-2014,82,1
4200,23-06-2014,71,3
4280,06-09-2014,119,3
4257,03-02-2014,114,3
3720,22-03-2014,46,3
3927,26-09-2014,20,3
1269,07-10-2014,109,2
2907,19-12-2014,35,2
3784,30-04-2014,74,1
4770,15-05-2014,38,3
3287,13-05-2014,51,3
4003,14-11-2014,25,1
1723,21-07-2014,71,2
3832,23-03-2014,114,3
3758,02-01-2014,5,3
3881,04-06-2014,53,3
3596,21-01-2014,31,2
4765,08-01-2014,28,2
4304,18-07-2014,58,3
2065,28-11-2014,38,3
1935,24-04-2014,18,1
1764,20-09-2014,11,1
3565,15-04-2014,71,2
3559,17-07-2014,100,1
2499,20-07-2014,62,3
1474,13-08-2014,44,2
2289,05-02-2014,32,1
1522,07-01-2014,71,2
1887,08-07-2014,114,3
3109,25-03-2014,20,1
3998,10-09-2014,96,1
3181,08-05-2014,108,1
1813,01-12-2014,20,3
3171,17-10-2014,14,2
4944,20-01-2014,83,1
4710,17-02-2014,62,2
2104,02-07-2014,17,2
1743,01-12-2014,15,2
2949,01-06-2014,71,3
4416,02-10-2014,24,3
2000,04-07-2014,12,1
4114,27-03-2014,17,1
1435,06-02-2014,38,2
3841,29-07-2014,44,2
3323,06-03-2014,5,2
1184,24-06-2014,44,3
3378,13-03-2014,5,3
1561,17-10-2014,25,1
2817,25-09-2014,49,2
4272,25-11-2014,4,2
4376,25-05-2014,96,3
3867,24-07-2014,114,1
1702,12-01-2014,18,2
2381,27-04-2014,18,2
1948,23-09-2014,37,1
2868,22-04-2014,14,2
4531,12-05-2014,38,3
1370,09-09-2014,24,1
1102,30-09-2014,20,2
2473,09-11-2014,83,2
2266,30-08-2014,74,3
1655,04-11-2014,14,3
2649,02-08-2014,71,3
1740,21-02-2014,51,2
4617,18-11-2014,26,2
2921,04-03-2014,124,2
2533,23-12-2014,17,1
3168,26-03-2014,35,3
2993,23-10-2014,115,1
4292,06-04-2014,27,3
1674,30-06-2014,17,2
2092,01-04-2014,101,1
1062,07-11-2014,146,1
1015,28-06-2014,14,3
4149,11-02-2014,95,1
3476,05-02-2014,118,1
4786,13-07-2014,115,2
2054,06-08-2014,71,3
2518,06-12-2014,83,1
4771,26-12-2014,44,2
4666,27-09-2014,12,1
4513,30-01-2014,71,2
1225,29-11-2014,142,1
3496,11-08-2014,65,2
1720,13-09-2014,71,2
4091,31-03-2014,130,3
3477,17-07-2014,119,2
3227,20-08-2014,38,1
2123,06-06-2014,24,2
4837,17-12-2014,119,2
4316,31-08-2014,25,1
3263,30-06-2014,27,1
3421,13-06-2014,32,2
4819,23-04-2014,35,1
1294,07-10-2014,69,2
1309,06-05-2014,70,2
2589,07-06-2014,74,2
1234,14-04-2014,27,1
2685,12-04-2014,38,3
1395,24-11-2014,2,3
2480,01-03-2014,38,2
4303,17-01-2014,125,2
3915,24-09-2014,4,1
3646,12-05-2014,27,3
2443,22-05-2014,56,3
4616,16-10-2014,24,3
2325,06-05-2014,109,1
1660,15-06-2014,69,1
3982,22-11-2014,18,1
3181,07-10-2014,37,2
3251,20-10-2014,114,1
4846,28-10-2014,5,2
4511,18-08-2014,64,2
1689,19-09-2014,2,2
3789,10-03-2014,96,2
2737,26-12-2014,71,1
1374,01-09-2014,60,1
3948,20-02-2014,43,3
4544,15-05-2014,65,3
1175,28-06-2014,53,2
4800,29-12-2014,160,3
1759,01-08-2014,52,3
2252,08-06-2014,142,3
4958,06-02-2014,70,2
4082,07-05-2014,77,3
2642,15-06-2014,113,1
1805,02-05-2014,44,2
2706,03-05-2014,76,1
3843,09-12-2014,114,2
1061,17-03-2014,50,1
2345,30-11-2014,5,3
3256,10-10-2014,83,2
1693,09-02-2014,60,1
4275,30-10-2014,96,2
1969,05-01-2014,104,1
3185,12-06-2014,65,3
3474,29-10-2014,38,2
4828,28-10-2014,71,2
1157,04-10-2014,114,1
2692,23-06-2014,38,1
3399,25-05-2014,38,3
3792,30-07-2014,91,1
1077,30-08-2014,97,1
2711,23-10-2014,38,1
2298,02-10-2014,15,3
1991,25-12-2014,12,3
3821,08-03-2014,122,2
1591,29-12-2014,68,3
